gene_id,symbol,name,chr,start,end,set
50944,SHANK1,SH3 and multiple ankyrin repeat domains 1,19,51165084,51222707,post
2109,ETFB,"electron-transfer-flavoprotein, beta polypeptide",19,51848410,51869672,post
5518,PPP2R1A,"protein phosphatase 2, regulatory subunit A, alpha",19,52693274,52730687,post
5582,PRKCG,"protein kinase C, gamma",19,54382444,54410906,post
6203,RPS9,ribosomal protein S9,19,54704610,54752862,post
57348,TTYH1,tweety homolog 1 (Drosophila),19,54926373,54948080,post
6861,SYT5,synaptotagmin V,19,55684469,55691720,post
84446,BRSK1,BR serine/threonine kinase 1,19,55795327,55823901,post
6193,RPS5,ribosomal protein S5,19,58898636,58906170,post
9040,UBE2M,"ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast)",19,59067080,59070343,post
1457,CSNK2A1,"casein kinase 2, alpha 1 polypeptide",20,459307,524482,post
9751,SNPH,syntaphilin,20,1246960,1289972,post
55968,NSFL1C,NSFL1 (p97) cofactor (p47),20,1422807,1448337,post
140885,SIRPA,signal-regulatory protein alpha,20,1874813,1920543,post
3420,IDH3B,isocitrate dehydrogenase 3 (NAD+) beta,20,2639041,2644865,post
64601,VPS16,vacuolar protein sorting 16 homolog (S. cerevisiae),20,2821349,2847378,post
65992,DDRGK1,DDRGK domain containing 1,20,3170996,3185331,post
5621,PRNP,prion protein,20,4666797,4690360,post
23236,PLCB1,"phospholipase C, beta 1 (phosphoinositide-specific)",20,8112824,8949003,post
5332,PLCB4,"phospholipase C, beta 4",20,9049410,9461889,post
6616,SNAP25,"synaptosomal-associated protein, 25kDa",20,10199478,10288066,post
11034,DSTN,destrin (actin depolymerizing factor),20,17550508,17588887,post
6238,RRBP1,ribosome binding protein 1 homolog 180kDa (dog),20,17594323,17662940,post
27131,SNX5,sorting nexin 5,20,17922241,17949623,post
92675,DTD1,D-tyrosyl-tRNA deacylase 1 homolog (S. cerevisiae),20,18568537,18744561,post
63908,NAPB,"N-ethylmaleimide-sensitive factor attachment protein, beta",20,23355159,23402156,post
1471,CST3,cystatin C,20,23608534,23619110,post
5834,PYGB,"phosphorylase, glycogen; brain",20,25228705,25278650,post
3055,HCK,hemopoietic cell kinase,20,30640000,30689659,post
22919,MAPRE1,"microtubule-associated protein, RP/EB family, member 1",20,31407699,31438211,post
6640,SNTA1,"syntrophin, alpha 1 (dystrophin-associated protein A1, 59kDa, acidic component)",20,31995761,32031698,post
128866,CHMP4B,chromatin modifying protein 4B,20,32399110,32442172,post
191,AHCY,adenosylhomocysteinase,20,32868074,32891154,post
83658,DYNLRB1,"dynein, light chain, roadblock-type 1",20,33104214,33128762,post
84557,MAP1LC3A,microtubule-associated protein 1 light chain 3 alpha,20,33134658,33148149,post
2036,EPB41L1,erythrocyte membrane protein band 4.1-like 1,20,34679426,34820721,post
22839,DLGAP4,"discs, large (Drosophila) homolog-associated protein 4",20,34894258,35157040,post
6185,RPN2,ribophorin II,20,35806813,35870022,post
6714,SRC,v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian),20,35973088,36034453,post
5335,PLCG1,"phospholipase C, gamma 1",20,39765600,39804361,post
78997,GDAP1L1,ganglioside-induced differentiation-associated protein 1-like 1,20,42875887,42909013,post
7529,YWHAB,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide",20,43514317,43537173,post
10953,TOMM34,translocase of outer mitochondrial membrane 34,20,43570771,43589127,post
10005,ACOT8,acyl-CoA thioesterase 8,20,44470360,44486045,post
57468,SLC12A5,"solute carrier family 12 (potassium/chloride transporter), member 5",20,44650329,44688789,post
63916,ELMO2,engulfment and cell motility 2,20,44994688,45061624,post
57580,PREX1,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1",20,47240790,47444420,post
10564,ARFGEF2,ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited),20,47538427,47653230,post
1434,CSE1L,CSE1 chromosome segregation 1-like (yeast),20,47662838,47713489,post
7335,UBE2V1,ubiquitin-conjugating enzyme E2 variant 1,20,48697661,48732496,post
8813,DPM1,"dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit",20,49551404,49575092,post
8537,BCAS1,breast carcinoma amplified sequence 1,20,52553316,52687304,post
9217,VAPB,VAMP (vesicle-associated membrane protein)-associated protein B and C,20,56964178,57026157,post
2778,GNAS,GNAS complex locus,20,57414750,57486247,post
1002,CDH4,"cadherin 4, type 1, R-cadherin (retinal)",20,59827559,60512277,post
6227,RPS21,ribosomal protein S21,20,60962105,60963576,post
3785,KCNQ2,"potassium voltage-gated channel, KQT-like subfamily, member 2",20,62037542,62103993,post
1917,EEF1A2,eukaryotic translation elongation factor 1 alpha 2,20,62119366,62130505,post
54923,LIME1,Lck interacting transmembrane adaptor 1,20,62366815,62370456,post
4685,NCAM2,neural cell adhesion molecule 2,21,22370633,22915650,post
351,APP,amyloid beta (A4) precursor protein,21,27252861,27543446,post
10694,CCT8,"chaperonin containing TCP1, subunit 8 (theta)",21,30428126,30446118,post
8867,SYNJ1,synaptojanin 1,21,33997269,34100359,post
6453,ITSN1,intersectin 1 (SH3 domain protein),21,35014706,35272165,post
539,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",21,35275757,35288284,post
873,CBR1,carbonyl reductase 1,21,37442239,37445464,post
874,CBR3,carbonyl reductase 3,21,37507210,37518864,post
8566,PDXK,"pyridoxal (pyridoxine, vitamin B6) kinase",21,45138975,45194151,post
5211,PFKL,"phosphofructokinase, liver",21,45719934,45747259,post
6285,S100B,S100 calcium binding protein B,21,48018875,48025121,post
83733,SLC25A18,"solute carrier family 25 (mitochondrial carrier), member 18",22,18043139,18073647,post
529,ATP6V1E1,"ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1",22,18074902,18111584,post
5625,PRODH,proline dehydrogenase (oxidase) 1,22,18900294,18924066,post
6576,SLC25A1,"solute carrier family 25 (mitochondrial carrier; citrate transporter), member 1",22,19163095,19166343,post
5413,SEPT5,septin 5,22,19701987,19712295,post
421,ARVCF,armadillo repeat gene deleted in velocardiofacial syndrome,22,19957419,20004331,post
5297,PI4KA,"phosphatidylinositol 4-kinase, catalytic, alpha",22,19960496,21213705,post
1399,CRKL,v-crk sarcoma virus CT10 oncogene homolog (avian)-like,22,21271714,21308037,post
150209,AIFM3,"apoptosis-inducing factor, mitochondrion-associated, 3",22,21319396,21335649,post
5594,MAPK1,mitogen-activated protein kinase 1,22,22108789,22221970,post
2781,GNAZ,"guanine nucleotide binding protein (G protein), alpha z polypeptide",22,23412540,23467224,post
613,BCR,breakpoint cluster region,22,23521891,23660224,post
4282,MIF,macrophage migration inhibitory factor (glycosylation-inhibiting factor),22,24236191,24237414,post
129049,SGSM1,small G protein signaling modulator 1,22,25202236,25323545,post
162,AP1B1,"adaptor-related protein complex 1, beta 1 subunit",22,29723669,29819168,post
4744,NEFH,"neurofilament, heavy polypeptide",22,29876219,29887379,post
8508,NIPSNAP1,nipsnap homolog 1 (C. elegans),22,29950797,29977326,post
23541,SEC14L2,SEC14-like 2 (S. cerevisiae),22,30792846,30824977,post
23481,PES1,"pescadillo homolog 1, containing BRCT domain (zebrafish)",22,30972615,31003070,post
7533,YWHAH,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",22,32340447,32353590,post
8224,SYN3,synapsin III,22,32908539,33454358,post
23780,APOL2,"apolipoprotein L, 2",22,36622255,36636000,post
4627,MYH9,"myosin, heavy chain 9, non-muscle",22,36677327,36784063,post
10369,CACNG2,"calcium channel, voltage-dependent, gamma subunit 2",22,36959968,37099603,post
5880,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)",22,37621301,37640488,post
114794,ELFN2,extracellular leucine-rich repeat and fibronectin type III domain containing 2,22,37764000,37823505,post
57026,PDXP,"pyridoxal (pyridoxine, vitamin B6) phosphatase",22,38054734,38062941,post
9463,PICK1,protein interacting with PRKCA 1,22,38452318,38471708,post
1454,CSNK1E,"casein kinase 1, epsilon",22,38686697,38794527,post
3761,KCNJ4,"potassium inwardly-rectifying channel, subfamily J, member 4",22,38822332,38851205,post
10521,DDX17,DEAD (Asp-Glu-Ala-Asp) box polypeptide 17,22,38879445,38903665,post
6122,RPL3,ribosomal protein L3,22,39708887,39716394,post
9145,SYNGR1,synaptogyrin 1,22,39745930,39781593,post
9978,RBX1,"ring-box 1, E3 ubiquitin protein ligase",22,41253081,41368585,post
5905,RANGAP1,Ran GTPase activating protein 1,22,41641615,41698963,post
50,ACO2,"aconitase 2, mitochondrial",22,41865129,41924993,post
55964,SEPT3,septin 3,22,42372276,42394225,post
26286,ARFGAP3,ADP-ribosylation factor GTPase activating protein 3,22,43192508,43267429,post
11252,PACSIN2,protein kinase C and casein kinase substrate in neurons 2,22,43231418,43411151,post
25813,SAMM50,sorting and assembly machinery component 50 homolog (S. cerevisiae),22,44342616,44406411,post
25814,ATXN10,ataxin 10,22,46067679,46241187,post
6305,SBF1,SET binding factor 1,22,50885184,50913464,post
85358,SHANK3,SH3 and multiple ankyrin repeat domains 3,22,51113070,51169740,post
293,SLC25A6,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6",X,1505045,1511626,post
9185,REPS2,RALBP1 associated Eps domain containing 2,X,16964814,17171403,post
6792,CDKL5,cyclin-dependent kinase-like 5,X,18443703,18671749,post
5160,PDHA1,pyruvate dehydrogenase (lipoamide) alpha 1,X,19362040,19379803,post
30011,SH3KBP1,SH3-domain kinase binding protein 1,X,19552083,19905719,post
6197,RPS6KA3,"ribosomal protein S6 kinase, 90kDa, polypeptide 3",X,20168029,20285218,post
22866,CNKSR2,connector enhancer of kinase suppressor of Ras 2,X,21392560,21672813,post
79135,APOO,apolipoprotein O,X,23851470,23926051,post
5165,PDK3,"pyruvate dehydrogenase kinase, isozyme 3",X,24483338,24557954,post
11141,IL1RAPL1,interleukin 1 receptor accessory protein-like 1,X,28605516,29974840,post
2710,GK,glycerol kinase,X,30671476,30748725,post
1756,DMD,dystrophin,X,31132808,33357558,post
8239,USP9X,"ubiquitin specific peptidase 9, X-linked",X,40944888,41092185,post
1654,DDX3X,"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked",X,41192651,41223725,post
8573,CASK,calcium/calmodulin-dependent serine protein kinase (MAGUK family),X,41374187,41782716,post
4128,MAOA,monoamine oxidase A,X,43515467,43606068,post
4129,MAOB,monoamine oxidase B,X,43625858,43741693,post
6102,RP2,retinitis pigmentosa 2 (X-linked recessive),X,46696375,46741793,post
7317,UBA1,ubiquitin-like modifier activating enzyme 1,X,47050260,47074527,post
6853,SYN1,synapsin I,X,47431303,47479252,post
11230,PRAF2,"PRA1 domain family, member 2",X,48928820,48931733,post
6855,SYP,synaptophysin,X,49044269,49056718,post
28952,CCDC22,coiled-coil domain containing 22,X,49091927,49106987,post
23096,IQSEC2,IQ motif and Sec7 domain 2,X,53262058,53350522,post
3028,HSD17B10,hydroxysteroid (17-beta) dehydrogenase 10,X,53458206,53461320,post
23229,ARHGEF9,Cdc42 guanine nucleotide exchange factor (GEF) 9,X,62854847,63005413,post
4478,MSN,moesin,X,64887537,64961792,post
1741,DLG3,"discs, large homolog 3 (Drosophila)",X,69664711,69725337,post
29934,SNX12,sorting nexin 12,X,70276182,70288273,post
54413,NLGN3,neuroligin 3,X,70364693,70391051,post
8473,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase),X,70752933,70795747,post
6191,RPS4X,"ribosomal protein S4, X-linked",X,71475529,71497150,post
546,ATRX,alpha thalassemia/mental retardation syndrome X-linked,X,76760359,77041719,post
5230,PGK1,phosphoglycerate kinase 1,X,77320685,77384793,post
139322,APOOL,apolipoprotein O-like,X,84258832,84344972,post
114928,GPRASP2,G protein-coupled receptor associated sorting protein 2,X,101967318,101972661,post
5354,PLP1,proteolipid protein 1,X,103028647,103047548,post
5631,PRPS1,phosphoribosyl pyrophosphate synthetase 1,X,106871654,106894256,post
5716,PSMD10,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 10",X,107327437,107334848,post
2182,ACSL4,acyl-CoA synthetase long-chain family member 4,X,108872579,108976632,post
1641,DCX,doublecortin,X,110537007,110655603,post
10857,PGRMC1,progesterone receptor membrane component 1,X,118370216,118378429,post
292,SLC25A5,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5",X,118602363,118605282,post
23157,SEPT6,septin 6,X,118749687,118829533,post
2892,GRIA3,"glutamate receptor, ionotrophic, AMPA 3",X,122318006,122624766,post
6594,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1",X,128580480,128657477,post
9131,AIFM1,"apoptosis-inducing factor, mitochondrion-associated, 1",X,129263337,129299808,post
57826,RAP2C,"RAP2C, member of RAS oncogene family",X,131337053,131353471,post
492,ATP2B3,"ATPase, Ca++ transporting, plasma membrane 3",X,152783134,152848397,post
215,ABCD1,"ATP-binding cassette, sub-family D (ALD), member 1",X,152990323,153010216,post
3421,IDH3G,isocitrate dehydrogenase 3 (NAD+) gamma,X,153051221,153059978,post
3897,L1CAM,L1 cell adhesion molecule,X,153126969,153174677,post
2316,FLNA,"filamin A, alpha",X,153576892,153603006,post
6134,RPL10,ribosomal protein L10,X,153618315,153637504,post
2664,GDI1,GDP dissociation inhibitor 1,X,153665266,153671814,post
55558,PLXNA3,plexin A3,X,153686621,153701989,post
8266,UBL4A,ubiquitin-like 4A,X,153712056,153715009,post
2539,G6PD,glucose-6-phosphate dehydrogenase,X,153759606,153775787,post
4354,MPP1,"membrane protein, palmitoylated 1, 55kDa",X,154006959,154049282,post
2782,GNB1,"guanine nucleotide binding protein (G protein), beta polypeptide 1",1,1716725,1822495,pre
57470,LRRC47,leucine rich repeat containing 47,1,3696784,3713068,pre
8514,KCNAB2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2",1,6051526,6161253,pre
9341,VAMP3,vesicle-associated membrane protein 3 (cellubrevin),1,7831329,7841492,pre
2023,ENO1,"enolase 1, (alpha)",1,8921061,8939308,pre
65018,PINK1,PTEN induced putative kinase 1,1,20959948,20978004,pre
249,ALPL,"alkaline phosphatase, liver/bone/kidney",1,21835865,21904905,pre
864,RUNX3,runt-related transcription factor 3,1,25226002,25291612,pre
2035,EPB41,"erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)",1,29213628,29446958,pre
64789,DEM1,defects in morphology 1 homolog (S. cerevisiae),1,40974413,40982228,pre
7388,UQCRH,ubiquinol-cytochrome c reductase hinge protein,1,46769303,46782448,pre
2060,EPS15,epidermal growth factor receptor pathway substrate 15,1,51819935,51985000,pre
9829,DNAJC6,"DnaJ (Hsp40) homolog, subfamily C, member 6",1,65713902,65881552,pre
2773,GNAI3,"guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3",1,110091233,110136975,pre
3738,KCNA3,"potassium voltage-gated channel, shaker-related subfamily, member 3",1,111214310,111217655,pre
515,ATP5F1,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1",1,111991486,112005395,pre
476,ATP1A1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",1,116915290,116952883,pre
9900,SV2A,synaptic vesicle glycoprotein 2A,1,149874870,149889434,pre
84072,HORMAD1,HORMA domain containing 1,1,150670536,150693364,pre
6284,S100A13,S100 calcium binding protein A13,1,153591263,153606873,pre
6271,S100A1,S100 calcium binding protein A1,1,153600402,153604513,pre
477,ATP1A2,"ATPase, Na+/K+ transporting, alpha 2 polypeptide",1,160085549,160113381,pre
4720,NDUFS2,"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)",1,161166894,161184185,pre
4259,MGST3,microsomal glutathione S-transferase 3,1,165600098,165631033,pre
481,ATP1B1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",1,169074935,169101960,pre
7143,TNR,"tenascin R (restrictin, janusin)",1,175291935,175712906,pre
9462,RASAL2,RAS protein activator like 2,1,178063276,178447985,pre
2752,GLUL,glutamate-ammonia ligase,1,182350839,182361341,pre
259266,ASPM,"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)",1,197053258,197115824,pre
1465,CSRP1,cysteine and glycine-rich protein 1,1,201452658,201478584,pre
127833,SYT2,synaptotagmin II,1,202559724,202679545,pre
8497,PPFIA4,"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4",1,202995626,203047864,pre
23114,NFASC,neurofascin,1,204797779,204991950,pre
56256,SERTAD4,SERTA domain containing 4,1,210406144,210419976,pre
375,ARF1,ADP-ribosylation factor 1,1,228270361,228286910,pre
58,ACTA1,"actin, alpha 1, skeletal muscle",1,229566992,229569845,pre
88,ACTN2,"actinin, alpha 2",1,236849808,236927931,pre
2271,FH,fumarate hydratase,1,241660903,241683061,pre
10971,YWHAQ,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide",2,9724101,9771143,pre
3241,HPCAL1,hippocalcin-like 1,2,10443015,10567743,pre
7447,VSNL1,visinin-like 1,2,17720393,17838285,pre
151449,GDF7,growth differentiation factor 7,2,20866424,20873418,pre
3032,HADHB,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit",2,26466038,26513336,pre
22924,MAPRE3,"microtubule-associated protein, RP/EB family, member 3",2,27193480,27250064,pre
30845,EHD3,EH-domain containing 3,2,31457203,31492313,pre
9378,NRXN1,neurexin 1,2,50145643,51259674,pre
6711,SPTBN1,"spectrin, beta, non-erythrocytic 1",2,54683422,54896812,pre
57142,RTN4,reticulon 4,2,55199325,55339757,pre
5861,RAB1A,"RAB1A, member RAS oncogene family",2,65297835,65357240,pre
22848,AAK1,AP2 associated kinase 1,2,69688532,69901481,pre
525,ATP6V1B1,"ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1",2,71163012,71192550,pre
72,ACTG2,"actin, gamma 2, smooth muscle, enteric",2,74119390,74146992,pre
10989,IMMT,"inner membrane protein, mitochondrial",2,86371055,86422893,pre
1803,DPP4,dipeptidyl-peptidase 4,2,162848751,162931052,pre
6326,SCN2A,"sodium channel, voltage-gated, type II, alpha subunit",2,166095912,166248818,pre
6323,SCN1A,"sodium channel, voltage-gated, type I, alpha subunit",2,166845670,166930149,pre
8604,SLC25A12,"solute carrier family 25 (mitochondrial carrier, Aralar), member 12",2,172640880,172864766,pre
